index,chunk_num,text
3777,0,So it will always be in between.
3778,0,It will always be in between the element 1 and element 2.
3779,0,"So it doesn't matter if we change the screen size changes or anything, the orientation or the relative position of these elements remain."
3780,0,So element 2 would always be in the middle of the element 1 and.
3781,0,Hit bottom as you can see.
3782,0,"The bottom constraint, the bottom of text view 2 is the top constraint of element 2."
3783,0,So this is how it works.
3784,0,So This is why we use elements so that we can relate.
3785,0,Keep a check on the relative position of all the elements even if the size or anything like that changes.
3786,0,So that would be it for now.
3787,0,This is what we mean by constraint layout.
3788,0,"You have other options right here Constraint layout, then we have linear layout."
3789,0,You could use multiple layouts otherwise but.
3790,0,If you are using the constraint layout then it would remove all other layouts that are used as sub layouts.
3791,0,So we cannot use multiple layouts there.
3792,0,If you are using constraint layout it will be the only one layout that is being used so that would be it for the layout.
3793,0,You don't have to understand the other ones.
3794,0,The constraint layout is a very good layout and it works well with everything.
3795,0,So that is the one that we'll be using here and let's meet in the next video.
3796,0,We'll be understanding a few more things about the GUI.
3797,0,Welcome to another video and here we will be understanding a few more elements of the GUI.
3798,0,So let's start with importing an image.
3799,0,So what if I want a background image right here?
3800,0,So let me just delete this one right here.
3801,0,"And I want an image, so just let me."
3802,0,Let me find image view is the element that we use.
3803,0,Now once I drag and drop here I can see this.
3804,0,There are some predefined ones right here.
3805,0,I want to import an image.
3806,0,So let's click on this plus icon and import drawables.
3807,0,And here we can import any image we want to.
3808,0,Let me just find one that's on the desktop.
3809,0,"I have a few here as well, let me just import one for you."
3810,0,So I have this one right here.
3811,0,Just click on next.
3812,0,Import.
3813,0,And there you can see that we have this image right here.
3814,0,This so now if I try drag and drop I can find this picture.
3815,0,And I can put it here.
3816,0,As the background.
3817,0,So this is how you import any image you want to use as a background.
3818,0,Let me let me get a little bit of a neutral background right here so I had one open right here.
3819,0,"Just let me just reload it so well, whenever you use any image, make sure."
3820,0,"It's simple, simply royalty free so you can just use it."
3821,0,Never use images that belong to somebody else while you were doing a project.
3822,0,Keep this in practice.
3823,0,Let me just find a little bit of a neutral 1.
3824,0,I think this one's OK.
3825,0,This one seems fine.
3826,0,And let's download it.
3827,0,I'll just put it in that folder itself.
3828,0,I think I had one right here.
3829,0,"It's the same one I downloaded previously as well anyways, so here I'll just paste this one."
3830,0,Let me just name it.
3831,0,New.
3832,0,Background.
3833,0,I'll just give it a random name and save it.
3834,0,Let me just close this one.
3835,0,"OK, let me delete it."
3836,0,You can also paste it here.
3837,0,Simply you can drag and paste it in this drawables folder.
3838,0,You can locate it resources and then open the drawable.
3839,0,Here you can just simply drag and drop.
3840,0,I'll just import it like I did previously so.
3841,0,Import drawables from the same one.
3842,0,It hasn't updated it.
3843,0,OK it has.
3844,0,There you go.
3845,0,New background and both make sure it's not too much.
3846,0,High in quality.
3847,0,"Sometimes it rejects it as well, so that might be sometimes an issue."
3848,0,So I have it here.
3849,0,"OK, use it."
3850,0,Adjust it here.
3851,0,"OK, hold on."
3852,0,Let me just.
3853,0,Make it a bit bigger.
3854,0,"I don't think I chose a very nice background, but just for, just for, you know, practice, we'll be using a better one when we do the project."
3855,0,"OK, so now here it shows me a problem."
3856,0,Let's see what the problem is.
3857,0,It's missing constraints.
3858,0,Let's put the constraints here.
3859,0,Then.
3860,0,You can only use.
3861,0,"Probably you can only use the horizontal constraints, that is also fine."
3862,0,"And now I'll just give it an ID, so that is how it will be recognized background."
3863,0,Image.
3864,0,"Now let's make it a bit responsive as in responsive I mean something should happen when I let me just give it a smaller name BG ID, I mean BG image."
3865,0,OK so now.
3866,0,This ID is definitely important.
3867,0,We have adjusted the background here.
3868,0,So this is how you will be importing an image.
3869,0,We'll just add a button here and then we'll finish off.
3870,0,We'll do the rest in the next video S Let's just add a button here.
3871,0,I'll add.
3872,0,I'll drag a button here.
3873,0,"OK, now."
3874,0,"OK, there you go, finally."
3875,0,"So, so just click on it."
3876,0,I'll open the attributes right here.
3877,0,So I'll just give it a name.
3878,0,"I mean a name as in the text, so I'll call it hide."
3879,0,And we need to give it constraints as well.
3880,0,"Again, it says constraints are missing, so you can just simply click on this button now."
3881,0,"It says hard coded string anyway, you don't have to worry about it, it's just a warning."
3882,0,"We'll fix it though, so I'm just naming it hide."
3883,0,Let me just drag it to the middle of the screen.
3884,0,Now what I wanna do is.
3885,0,I'm I'm making it a very simple 1 so I'm going to do one thing here.
3886,0,I want to hide this background.
3887,0,I just want this background to vanish whenever I click on this button.
3888,0,So I want it to be responsive.
3889,0,Let's see how to do it in the next video we have made the GUI.
3890,0,For this and we'll see how to do it in two different ways.
3891,0,"One that's a little bit outdated, it was used previously."
3892,0,"Another one would be the one that is used nowadays, the one that works with each and every application."
3893,0,I will have a look on both the methods and let's meet in the next video.
3894,0,Welcome to another course here.
3895,0,The course is known as Application Development Using Android Studio.
3896,0,So we'll be developing a mobile application or basically learning how to develop a mobile application using Android Studio.
3897,0,The language that we'll be employing here would be.
3898,0,Java.
3899,0,So let's just start with the introduction of what Java is.
3900,0,"Although you should previously have read about Java, and you should know certain basic concepts of Java before you dive into this one."
3901,0,"So just for the introduction sake, we'll discuss what Java is."
3902,0,"Well, Java is an object."
3903,0,Blended programming language.
3904,0,"It is employed at various projects like Android application development and web-based applications, mobile games and so on."
3905,0,Android application development is what we'd be doing today or we'll be learning about it today and Android Studio.
3906,0,So what is Android Studio?
3907,0,"Well, it is an IDE."
3908,0,IDE basically integrated development environment.
3909,0,"It is a software where you can program an Android application and run it, test it, develop it."
3910,0,"Simply speaking, now the languages that are employed."
3911,0,"For this purpose could be Java, C, Kotlin."
3912,0,Android Studio supports all three of them.
3913,0,Java and C were previously supported and later on Kotlin was added as well.
3914,0,Java is the most preferred language to make Android studios and the second one would be.
3915,0,Portland second one second most preferred 1 S that is about Java and Android studios.
3916,0,"Now before we dive into this course, you Start learning new things In this course you will require some basic prior knowledge about Java before we actually Start learning."
3917,0,Or coding actually.
3918,0,"So in this one what you will require is you would need to know what objects and classes are in Java, how to define them."
3919,0,Now I have made a checklist for you.
3920,0,"You can take a screenshot, you can just pause it."
3921,0,Right here.
3922,0,You can learn about each and every concept individually.
3923,0,Or you can take up another course.
3924,0,If you do not know all these things you can take apart another course that's called Basics of Java.
3925,0,So that would work for you as well.
3926,0,Now the concept that you need to know need to know are objects in classes.
3927,0,"Then you would require to know variables and constants, how to declare variables."
3928,0,4th 1 would be data types and conversions.
3929,0,"You must know data types such as you should know int, float, double."
3930,0,"Uh, character string."
3931,0,So all these data types must be known to you.
3932,0,"How to convert from one data type to another is also very often employed here, so you must know that as well."
3933,0,Later on you would know operators.
3934,0,Very basic concept of each and every language.
3935,0,You should know what operators can be used in Java.
3936,0,"Then another concept, control statements."
3937,0,Now these control statements are definitely very important while you are coding because that would decide the flow of your program.
3938,0,"So anything that we want to do, any decision making that we will be doing would be done through these."
3939,0,"Now uh conditional statements if else statements if else, if nested if switch case would be required then the other concept loops loop 3 loop that would be for loop"
3939,1,", while loop and do while loop those would be required jump statements these can be."
3940,0,Kept is optional.
3941,0,You can learn about these or not because generally jump statements are not considered very.
3942,0,"They work though, but they're not very considered considered very reliable."
3943,0,So the two statements that jump statements would be break statement and continue statements then.
3944,0,Very important concept.
3945,0,Functions.
3946,0,So you need to be very thorough with the functions or methods.
3947,0,Same thing.
3948,0,So functions.
3949,0,You need to know how to define a function.
3950,0,You must know how to call a function by value as well as reference later on.
3951,0,"Last second you should know how to work with strings, how to declare a string."
3952,0,And just know a few basic predefined functions that are already there in Java to work with strings and how to use them.
3953,0,"Last but not least, packages you must know you for now, as this course is a bit basic, you would not really require to know how to define new packages."
3954,0,But you would definitely need to know how to use the ones that are already available.
3955,0,"So importing packages, how to import them, how to use them must be known to you."
3956,0,Because sometimes we are using certain concepts in our development while we are coding and it does not really recognize it.
3957,0,That's when the package being imported is missing.
3958,0,So one must know how to import and pack a package as well.
3959,0,So these are the concepts that would be required.
3960,0,"Now, the things that we learned here is that what Java is, what Android studios are, and what would be the prerequisite knowledge about Java that you require before starting this course."
3961,0,So get prepared and in the next video we'll be learning how to.
3962,0,Install Android Studios.
3963,0,Hey guys.
3964,0,So as we were talking about our brand sensor as a.
3965,0,Project for this course I decided it would be a good idea to show you guys a working model of the code.
3966,0,Now as you can see it's a lot of code but.
3967,0,I will walk you through it and you will understand that it's not really as complicated.
3968,0,So first thing you see is I have installed and liquid crystal display which is the LCD display module.
3969,0,I have included its library in it.
3970,0,And these are all the sensors that we're using.
3971,0,"So we have ADHD, which is a temperature humidity sensor, a photo resistor, a soil moisture sensor, a raindrop sensor, which is a rain sensor, as I've mentioned earlier, and a buzzer."
3972,0,So buzzer is basically like a bell.
3973,0,"So if you send it a high signal, it's just creates a sound."
3974,0,And these are all our variables for it and we have an alert message.
3975,0,"Now in setup we are initializing all our pins, LCD display and serial monitor."
3976,0,In this section.
3977,0,This is for our.
3978,0,RDC display or RTC module.
3979,0,So this is actually from a library.
3980,0,"I haven't really created it, but what this essentially does is it makes sure that we are connected to an RTC library and we are connected to the RTC module and it's getting the correct time."
3981,0,Now the first section is I'm getting every value that we need.
3982,0,"So the temperature humidity is soil moisture, the moisture present in the soil."
3983,0,So that is actually being correct collected from here.
3984,0,So the soil moisture actually gives you an analog value which is zero to 1023.
3985,0,But in this case.
3986,0,We need it in a percent.
3987,0,"And in soil moisture sensor, the higher the value, the lower the moisture."
3988,0,So 1023 is the driest and I'm converting it into a percent.
3989,0,So 0 will be the driest.
3990,0,And this is a map function.
3991,0,So this is what we use to convert from 1 range to the other.
3992,0,So here we're converting the.
3993,0,Video of soil Reed.
3994,0,2 From 1023 to 02 the range from zero to 100.
3995,0,And this is photo read.
3996,0,"This is the value that we are reading from the photoresistor, which I've explained is simple."
3997,0,"Sensor which tells us the higher the value, the higher the intensity of light."
3998,0,It just tells you if it's bright or not.
3999,0,"And again, I'm doing the same thing with that."
4000,0,"I'm just converting the light, the photo resistor value into a percent."
4001,0,So I'm converting essentially everything from zero to 100 so it's easier to read and understand.
4002,0,And this is the rain.
4003,0,So rain is actually a little weird.
4004,0,"It gives you low when it's raining and high when it's dry, even though it's called a rain sensor, which should be like an opposite trend."
4005,0,So here I'm just converting its value to the other way so it says hi when it's raining.
4006,0,Not this again.
4007,0,Is the a disc module?
4008,0,It's just giving you what time and date it is right now.
4009,0,"And I'm displaying everything in LCD this way, so I'm calling a function."
4010,0,"Again, as I said, functions are really easy to display stuff that's repeated again and again."
4011,0,So it is displaying every detail that we have from the sensor on the display and that the next function that I have is.
4012,0,Serial display and it is doing the same thing on a serial display.
4013,0,Serial monitor.
4014,0,Here I have checked sensors.
4015,0,Now check sensors is a function which is checking.
4016,0,If every value is in the range that we need.
4017,0,"Like I said, first thing it is striking is the temperature."
4018,0,"If the temperature is what we need, if the temperature is too high or too low, and if it's too high or too low, we are adding or creating an alert message and we are displaying it."
4019,0,On the serial monitor as well as on the LCD display.
4020,0,Then we are checking humidity if it's too humid or if it's if the air is too dry.
4021,0,And we're displaying the required message then it is slight incident intensity.
4022,0,"Same thing we are checking for photopheresis, photoresistors value."
4023,0,But here we are checking it with time because if it is night then photo resistors value will be very low and we don't know that.
4024,0,"We cannot fix it at night, it has to be dark."
4025,0,So here we are checking if the time is too early.
4026,0,"Or if the if it's like midnight, we're not checking the time and if it's like midday then we are checking if it's too light."
4027,0,So we're not checking the intensity of light at night.
4028,0,The next comes moisture present.
4029,0,And this is to see how much moisture there is in soil.
4030,0,"So it's like soil is wet, which means the soil needs to be trained."
4031,0,Here it says soil is dry.
4032,0,So I need some moisture and here if you see every warning statement has a buzzer high and low with it.
4033,0,"This means every time there's something that's not right, the buzzer will ring so person can know that I have to go and check the messages to know what's happening."
4034,0,The next is rain and this is the last one and the rain values if it's raining.
4035,0,We need to cover the plant so there's not too much watering happening.
4036,0,We displayed on serial and on the LCD.
4037,0,Because we have limited space.
4038,0,We just write training.
4039,0,"We hit the buzzer, after 2 seconds we turn it off."
4040,0,"So it's not ringing all the time, but it's just enough so people can go and check, like what's happening and why is it ringing?"
4041,0,"So if it's ringing and I go there, it's it's raining, I know like ohh I have to cover it."
4042,0,"And in case I don't know what to do with it, I go on my serial monitor says cover the plant and I'm like OK, so I should cover it to avoid that it doesn't get overwatered."
4043,0,"But anyways, that's the conclusion of this course and hope you enjoyed it with me."
4044,0,"And hope you liked it as much as I did, so until next time, have a good time."
4045,0,"Hey guys, welcome back."
4046,0,So this time we're working on a keypad.
4047,0,Now a keypad is a simple Arduino.
4048,0,Component which is basically 4x4 grid of buttons.
4049,0,And it is essentially an input device because it has buttons that you can press to send different values.
4050,0,Kind of like a keyboard.
4051,0,Just with the numbers and very limited characters.
4052,0,"Now, if you go to your Tinkercad, your Tinkercad actually has a keypad and this is how usually the keypad look."
4053,0,"Just to let you know if you ever worked with one physically, you have to be very careful and gentle with this because this component of it is very fragile."
4054,0,So I suggest you take very good care of it.
4055,0,"Is if you snap it or fold it in half, you will never be able to work it again because that essentially breaks it."
4056,0,"Now as you can see, our keypad has one through 0 in digits, it has hash and a bound and it has ABCD."
4057,0,And it has 8 pins.
4058,0,Now it's very simple.
4059,0,We connect all of them to our Adreno directly.
4060,0,But the complicated part in keypad is not the wiring.
4061,0,"It's pretty simple, it's decoding."
4062,0,So.
4063,0,If I'm to explain it to you how it is connected.
4064,0,"With these green four and the red 4 cables, they form a grid."
4065,0,So these are four of them are columns and four of them are rows.
4066,0,Their individual columns.
4067,0,"So one is connected to 1/2, is connected to 2-3, is connected to three, and vice versa."
4068,0,"I will change the numbers so first four are the wires, now that's 13 to 10."
4069,0,And then the second floor or the red ones are Geo columns.
4070,0,So here I will put them as.
4071,0,"No, to work with the keypad, there's a keypad library key, capital, everything else is small letter."
4072,0,You include that library and you create a constant variable.
4073,0,"Now constant variable is something that is constant, so something that."
4074,0,Does not have a changing value and it is keyword byte.
4075,0,We have 4 rows and four columns.
4076,0,So we have a rows variable 4 and a column is variable 4.
4077,0,Now we are creating a character array now 2D array so it has a column and row.
4078,0,In this case we have 4 column four rows.
4079,0,We have already defined those and we are calling this array as KP array.
4080,0,Now here.
4081,0,And you're basically programming how it looks like.
4082,0,So.
4083,0,This is the first row.
4084,0,It is in curly braces.
4085,0,This is the second row in curly braces.
4086,0,Again this is a character array so it all everything is in single quotation marks as it is a character.
4087,0,You can also change it around if you want like a different pattern.
4088,0,"If you're looking for some different characters, you can replace it."
4089,0,"But for now we are going with the standard display, so we are following the same display than the original."
4090,0,Keep that house.
4091,0,Nothing fancy.
4092,0,Now you create a variable of Keypad class.
4093,0,We are calling it keypad here.
4094,0,So you go keypad make a key map.
4095,0,So you make a key map using that array.
4096,0,Now row pins.
4097,0,I told you these are the pins.
4098,0,And.
4099,0,We are creating a smaller like A1 dimensional area for all the pins as well.
4100,0,So it is the area of rows array of pins.
4101,0,The number of rows and number of pin columns.
4102,0,And.
4103,0,In order to get the input from a user you use keypad get key K capital.
4104,0,Now the get key will give you the value that is pressed and it will tell you the value based on the values that you entered.
4105,0,"So if you press, say D."
4106,0,First column.
4107,0,1st row.
4108,0,"So that is 1 and here it is first column, first row the value is 1."
4109,0,"It will see that OK, it's the first set, first column, first row."
4110,0,So we have breast.
4111,0,13 and 9 so the conjunction of the wire 13 and 9 is at #1 so it says OK it's 13 and  so that is the first and 1st so 13 and 9 combine it #1 so it will say OK so this one value is number 1 and we
4111,1,will say OK so this one value is number 1 and we storing it in.
4112,0,Press button.
4113,0,And now and then if we have a press button value we are just displaying it.
4114,0,"So here we are not actually waiting for it, we are just like constantly getting an input and as soon as we get an input for press button."
4115,0,We are displaying it now.
4116,0,Let's start a simulation.
4117,0,And I'll open the serial monitor.
4118,0,It's this one and the first one.
4119,0,Let's press D1D.
4120,0,945-B.
4121,0,"Now Keeper is a really fun thing to use, especially."
4122,0,The most prominent example I can see is a passcode machine.
4123,0,"So if you ever pay something with your card, you have a keypad that you enter your PIN on."
4124,0,And that is pretty much the same thing that we're doing here.
4125,0,So you if you want to like help make some fun projects using a keypad
4125,1,", you can create a project like an intruder alarm where someone has to enter a password to open the door and if they enter a wrong password multiple times."
4126,0,Or you send an emergency e-mail.
4127,0,Or you send a call to someone.
4128,0,Or you can just like play a calculation game so you can give someone 5 into 3 and they have to enter the answer so they will press 1 and 5.
4129,0,And you can convert the D.
4130,0,Key to enter.
4131,0,"So whenever they press that button, it enters their value."
4132,0,"So if they have entered 15 and they press T, that means they're giving like, yeah, that's my answer."
4133,0,Or you can do a multiple choice ABCD.
4134,0,They press different choices can you can have a number of things that you can do with it.
4135,0,You can.
4136,0,Just have fun with it.
4137,0,"It's always best to experiment, especially without."
4138,0,"We know the more you play with it, the more you learn."
4139,0,So that's it for today and have some fun with it.
4140,0,"Hey guys, welcome back."
4141,0,"So in the previous videos we saw how we can use digital and analog pins, how they are different and we saw how to use loops."
4142,0,"So for this video, I think it's best that we start with if or the conditional approach, so to demonstrate that."
4143,0,Use a push button.
4144,0,"The LED structure is the same, but for this one I will connect it to the digital pin again."
4145,0,And I will use #7.
4146,0,And for the push button.
4147,0,"As you can see it has four pins and you will also find some that has 2 pins, but for Tinkercad we have the one that has four pins on it so we are only going to use two of them."
4148,0,So one of these will be connected to the positive terminal.
4149,0,"Now this is slightly different than LED's, because for this we only need."
4150,0,The signal to reach the Arduino when it's fully connected or when it's.
4151,0,Properly working when pressed.
4152,0,Basically so it will only reach the current from from the button will only reach the Arduino at pin number 2 when it is pressed.
4153,0,So that is when the circuit will be complete and it will be running.
4154,0,"No, like just like LED, we are also going to use a resistor for this one."
4155,0,"But for the push button, the resistor's value is slightly different."
4156,0,"Instead of 330 ohm, we are using 10K ohms."
4157,0,I'm gonna turn it here.
4158,0,And connect this one to the negative terminal.
4159,0,"Positive and negative completes the circle, so completes the circuit and this yellow wire is what is what's connecting to the."
4160,0,Arduino.
4161,0,So that's what is giving the signal to Arduino if it's turned on or off.
4162,0,"So how this works it whenever the button is pressed, the circuit is complete."
4163,0,That means current starts flowing from the positive terminal to the negative terminal.
4164,0,"What that means when the current when the button is not pressed, there's no current passing through the yellow wire, so there's no current reaching the pin number 2"
4164,1,", so there's no current reaching the pin number 2, so pin number 2 has nothing coming in it."
4165,0,"But when the button is pressed, the positive current will flow to the pin number 2, so the Arduino is able to read if it's getting some."
4166,0,So if it receives some current on that pin that means it has a high value and that means it's on.
4167,0,But if it is not receiving any value that means it is off.
4168,0,So when the button is pressed it will say I have a high value so the button is pressed.
4169,0,"OK, so let's start programming it."
4170,0,For this one I want to show you how we do this by First we need to fix the pen mode for the LED.
4171,0,"Again, we know it's now pin number 7 and that's for output pictures."
4172,0,"Does not give you any value back to the Arduino, it only takes the command, but for the button it's the reverse."
4173,0,"So button is telling something to add, you know, so it will be."
4174,0,So we are going to use spring pin mode pin number two.
4175,0,"It's supposed to take input, so it's supposed to read what the Arduino or the what the button is telling it."
4176,0,So I will do a really simple code here.
4177,0,So if the button says that it's high.
4178,0,Or that it's pressed.
4179,0,The LED should turn on now.
4180,0,How do you know if the button is pressed or if the signal is high now?
4181,0,Like it is still right?
4182,0,It's supposed to tell a digital signal.
4183,0,Digital read will tell help you read a digital signal.
4184,0,"So digital read, what are we reading?"
4185,0,"We are reading pin number 2, so we are constantly checking if pin number 2 has a value coming to it."
4186,0,"If the pin number 2 has a high value that means the circuit is complete, which only happens when the button is pressed."
4187,0,So that means the button is pressed.
4188,0,"Now if the button is pressed, what do we want to do?"
4189,0,We want to make sure the LED is on again.
4190,0,We have done this a couple Times Now.
4191,0,So we turned it on by doing digital right.
4192,0,"At the pin number 7, because that's where the pin, that's where the LED is and turn it high."
4193,0,"Now we can turn it off at the same time, but for me I prefer having a small delay of at least 500 that's half a second so we can actually see the transition."
4194,0,Let's start.
4195,0,I missed the bracketeer.
4196,0,And noticed.
4197,0,OK.
4198,0,So if you see nothing is happening because button the circuit is not closed.
4199,0,"But once I press it, the circuit should complete and the LED should turn on."
4200,0,"Press it, LED is on."
4201,0,"But now when I leave it, it is not turning off."
4202,0,Why?
4203,0,Because we have nothing that's turning it off so.
4204,0,Once it is on.
4205,0,"It is staying on no matter what, right?"
4206,0,So I will stop the simulation and I will put a else condition here.
4207,0,"So if the button is pressed, we are turning it on, but if the button is not pressed we make sure that it is turned off."
4208,0,"Again, make sure your keywords like input, output, high and low are all in capitals and even the words the keywords like pin mode, digital read, digital write"
4208,1,", digital read, digital write, they have the correct cap so they have the correct capital letter on SM."
4209,0,"A bit more should be capital W in digital, right?"
4210,0,"Digital read, R should be capital, analog write and we should be capital and same goes for other keywords that we will use along the way."
4211,0,"Because if one of them is not written correctly, one of them is in the correct capital state, it will not work and it will throw an error like it did for a missing bracket."
4212,0,"OK, now it should turn off whenever the button is not pressed."
4213,0,So right now nothing is pressed so it is off.
4214,0,Once I press the button it turns on.
4215,0,"Now when I leave it, this digital read signal will is no longer high so it will jump to the else clause and it will go digital right low."
4216,0,I left it and eventually went off.
4217,0,"Now when I press it, it's on again."
4218,0,Then I'll leave it it's off.
4219,0,Now it is simple enough and after this we will start jumping into a bit more complex part of it.
4220,0,So it will start getting complicated and it will.
4221,0,Pick up the speed because now we have covered some of the basics and we will start speeding it up.
4222,0,So for this one what I want you to try doing is add a multiple LED's and make sure they work have different combinations.
4223,0,You can also try putting 2 buttons together so if both the buttons are pressed LED should turn on.
4224,0,If one button is pressed nothing should happen.
4225,0,To do that you can try.
4226,0,Putting them in series.
4227,0,"So if two buttons are connected together and they only have one, or they only have a common wire that's connecting it to the Arduino, it should work easily."
4228,0,So everything should be same.
4229,0,I'm just adding another button here.
4230,0,Like there's another button here.
4231,0,"And it it has its own complete circuit, but it should work interconnectivity."
4232,0,"So when 1 is on, the other is on, only then the LED should turn on."
4233,0,Or you can add multiple LEDs and play with it and figure out how things work.
4234,0,Because as as much as you mess with the Arduino on especially.
4235,0,You can experiment different ways and find out how things work better.
4236,0,"It's all on practice, so keep practicing and we'll see you"
4237,0,"Hey, welcome back guys."
4238,0,"One last lecture, I showed you how we can turn an LED on and off using digital, right?"
4239,0,"But that's how you use digital pins, right?"
4240,0,"Digital pin have an on and off, a high and a low signal."
4241,0,But then what does analog mean now?
4242,0,"Like digital has on and off, like computers, it has zero and one."
4243,0,Analog actually has a range of values.
4244,0,"It can go from zero to 1000 and it can go from zero to 255 and values like that, and it pretty much depends on what device you're working with."
4245,0,So let's see how that works with an LED.
4246,0,"Now in LED, one thing that I know for sure is the values go from zero to 255."
4247,0,"So that is the range we work in when we are using LEDs 0 to 255, how we will use it or how it is implemented."
4248,0,"So to start with that first, instead of connecting to a digital pin like #7, we will connect it to an analog pin."
4249,0,See number 80.
4250,0,I can change its color to.
4251,0,Bank so you have you can easily see the difference how it's working.
4252,0,"Alright, that's not too visible, so let's go for a yellow."
4253,0,Now the code pretty much remains the same.
4254,0,"We don't change the code much, the only thing we change is the digital right."
4255,0,Statement changes.
4256,0,So how does the right statement changes now?
4257,0,"Digital, right in the name itself, it means we are writing or we are giving a digital signal or a digital command."
4258,0,"So we will change that to analog, right?"
4259,0,Now what does analog write do?
4260,0,It is used to send an analog command.
4261,0,So we are sending an analogue right to pin 7.
4262,0,And we will send it to 2255.
4263,0,No for LEDs.
4264,0,255 means high.
4265,0,That means.
4266,0,For the brightness.
4267,0,OK.
4268,0,And the zero which is the other extreme of the range means low.
4269,0,That means.
4270,0,Totally off.
4271,0,So any value in between?
4272,0,Will actually be the level of brightness.
4273,0,So 0 being the lowest brightness and 255 being the highest brightness.
4274,0,"So if you say a number like 125, that will be kind of like a medium brightness on the LED."
4275,0,"Again, the the brightness or level of brightness will vary based on the number."
4276,0,So if I say I'm doing analog right on this.
4277,0,"Now the pain is no longer 7, it is a 0."
4278,0,So I will change it to a zero both here and pin mode just so our Arduino knows which pin we are working with and I will give it a analog write signal of 255.
4279,0,That means analog write of.
4280,0,Full brightness and here I will give it an analog signal.
4281,0,"Of zero, that means it should turn completely on, stay on for one second, and then convert completely off and stay off for one second."
4282,0,Pretty much the same thing we did in our previous video.
4283,0,Now the one thing that happened was I did not change it so it could not execute properly.
4284,0,So let's start.
4285,0,Knows it's turning on for one second and turning off for one second.
4286,0,Now let's stop the simulation.
4287,0,And see how the range will work.
4288,0,So for that I will comment this stuff.
4289,0,Ohh let's remove it for now and I will put a for loop.
4290,0,So for this loop we are going from zero.
4291,0,So we were going from intensity 0 to.
4292,0,255.
4293,0,And we will increase the value by 10.
4294,0,After each loop.
4295,0,"No, because it is an analog value, we do not have to turn it on and off."
4296,0,"If we just need to turn it off, we can just pass the value 0 and it will be off."
4297,0,So we don't have to use multiple digital right or analogized statements.
4298,0,A single analog write statement will do perfectly in this situation.
4299,0,Through Analog Writing ZA 02.
4300,0,Have the value of I and then I want it to stay for 500 milliseconds.
4301,0,"That's half a second, so we can actually see it changing."
4302,0,Now the only thing with Tinkercad is you cannot actually see the fading in or fading out or the gradual increase in brightness and gradual fall in.
4303,0,Because that's how it's programmed to work.
4304,0,It only gives you total brightness and total darkness.
4305,0,On an LED.
4306,0,So to make sure this works perfectly you will have to work on it on your actual Arduino and see how the brightness changes.
4307,0,"But in this case, what should happen on your real Arduino is that first the eye value will be 0, so it will be dark, then it goes to 10, so it will be slightly bright, and then it will go to 20"
4307,1,", and then it will go to 20, so a little more brighter."
4308,0,"And by the time it reaches 255, or in this case 250 because we're increasing it by 10."
4309,0,It should be as bright as it can go out on that value in that loop and then it should go back to zero.
4310,0,Why?
4311,0,"Because once it reaches 25250, it will execute and it will go to 260."
4312,0,But 260 does not satisfy the condition.
4313,0,"So it should complete the void loop and then because it repeats, it should start from again and that means is reset to zero."
4314,0,"OK, now let me show you now again you will not be able to see the gradual fade."
4315,0,But this is how it works.
4316,0,The reason you will not be able to see the fade in the values is because you're not programmed.
4317,0,This is not programmed to work like that.
4318,0,So for the next.
4319,0,"To follow up on this video, I would like to try using while loop to do the same thing."
4320,0,Now while loop is another kind of loop that we use.
4321,0,"It has just slightly since textual differences, but it should work the same way and when you use it on your actual Arduino you will be able to see how it changes and."
4322,0,And.
4323,0,"For this one, we're increasing the value."
4324,0,Try doing the reverse.
4325,0,So try starting from the brightest and eventually go into the darker side and see how it turns out.
4326,0,See you in the next video.
4327,0,Welcome back guys.
4328,0,So this time we are working on server motor.
4329,0,"Server motor is pretty simple, it's a motor with a movable arm on it and based on how many degrees of rotation you program it to, it will rotate that many degrees."
4330,0,The only problem with the servo motor.
4331,0,"It can only go up to 180 decrease, so you only have a fixed range of motion in it."
4332,0,"But still it's very useful in some cases, like opening a box or making an automatic door."
4333,0,In that case the server motors are really helpful where you don't want something to spring completely open.
4334,0,And you only want to have a limited range of motion in it.
4335,0,So let's get to programming it.
4336,0,Server motor is pretty simple to wire again.
4337,0,Usually a several motor comes with a.
4338,0,Been set so it's 3 pins combined and based.
4339,0,"Usually there will be wired in three colors so yellow or orange, red and brown, brown or black."
4340,0,So that is the one you connect to ground.
4341,0,The middle one which is usually red is the one you connect to power and the yellow or orange or green depending on the color.
4342,0,You actually connected the.
4343,0,Now like other.
4344,0,"Sensors that we have recently used, it also takes the library."
4345,0,It is a it is called servo dot edge.
4346,0,"Once you include the library, which I'm confident you guys know how to do that, we create a server mode, a library variable."
4347,0,So servo motor is here is the variable for server motor.
4348,0,For the service they provide.
4349,0,"So whenever we refer to the servo motor itself, we use this variable because it is linked to that library."
4350,0,Now we have it at A1.
4351,0,And here is the degree of rotation.
4352,0,"As I told you, we only go from zero to 180."
4353,0,That's what we're doing.
4354,0,First thing we do is we attach the pin number to the servo motor.
4355,0,Here it is a special function that we don't normally use.
4356,0,It is servo motor dot attach.
4357,0,And in brackets he put the pin number.
4358,0,This tells Arduino that if the servo motor specifically is connected to this pin.
4359,0,And now in loop we actually not writing the code here we're calling 2 functions.
4360,0,No functions.
4361,0,I thought that was an interesting concept to introduce here.
